ID,SMILES
1626,COC1=C(F)C=C(N)C(=C1)C(C)=O
1627,CN(C)CCCOC1=C(N)C=CC=C1
1628,CCOC(=O)C1=C(Cl)C=C(N)C=C1
1629,Cl.COC1=CC=C(CC#N)C=C1N
1630,COC(=O)C1=CC(OC)=C(O)C(N)=C1
1631,COC1=CC=C(C(N)=O)C(N)=C1
1632,CCC1=CC(=CC=C1N)C(O)=O
1633,COC(=O)C1=C(C)C=C(N)C(C)=C1
1634,CCOC(=O)C1=CC(N)=CC=C1Cl
1635,NC1=CC(=CC=C1)N1CCNCC1
1636,COC1=C(N)C(C=O)=C(OC)C=C1
1637,NC1=C(S)C=C(C=C1)N(=O)=O
1638,CN1C=NC2=CC=C(N)C=C12
1639,NC1=CC(Cl)=C(C=O)C=C1
1640,NC1=C2C=C(O)C=NC2=CC=C1
1641,CN1C=NN=C1C1=CC=CC(N)=C1
1642,COC1=CC(N)=CC(=C1)C#N
1643,NC1=CC2=C(OCO2)C=C1N
1644,NC1=CC2=C(C=NN2)C(F)=C1
1645,NC1=CC=CC2=C1C=CC=C2C(O)=O
1646,NC1=C(C=C(OCCO)C=C1)N(=O)=O
1647,NC1=CC=C2N=CC=C(O)C2=C1
1648,NC1=CC=CC2=C1C=C(Cl)C=N2
1649,CN1C(=O)CC2=C1C=C(N)C=C2
1650,COC(=O)C1=CC=C(N)C(F)=C1F
1651,NC1=CC(=CC=C1)C1=CC=CS1
1652,CC1=C2C(=CNC2=C(N)C=C1)C#N
1653,NC1=CC(F)=C(C(F)=C1)N(=O)=O
1654,NC(=O)C1=CC=CC(F)=C1N
1655,NC(=O)C1=C(C=CC=C1N)N(=O)=O
1656,CC(=O)OC1=CC=C(F)C(N)=C1
1657,NC1=C(F)C(F)=CC=C1C(F)(F)F
1658,CCC1=CC(N)=CC(CC)=C1C#N
1659,NC1=CC(CO)=CC=C1Cl
1660,COC1=CC=C(C#N)C(N)=C1Cl
1661,NC1=CC=C(C=C1)C1CCCNC1
1662,NC1=C(C=C(F)C=C1Cl)C(O)=O
1663,Cl.NC1=CC=C2NC(=O)CC2=C1
1664,COC(=O)C1=CC(F)=C(C)C(N)=C1
1665,CCOC1=C(N)C=CC(=C1)C(O)=O
1666,CNC1=CC(N)=CC=C1
1667,NC1=CC(=CC=C1)N1C=NC=N1
1668,NC1=CC=C(C=C1)N1C=CC=CC1=O
1669,CN1CCC2=C(C1)C=C(N)C=C2
1670,Cl.NC1=CC=C(O)C(F)=C1
1671,CC(=O)C1=C(N)C=C(C)C=C1
1672,CC1=CC(N)=CC(CO)=C1
1673,NC1=CC=C(C=C1CO)C(F)(F)F
1674,NC1=C2NN=CC2=C(Cl)C=C1
1675,NC1=C(O)C=C(F)C(=C1)C#N
1676,NC1=CC(N)=C(O)C(=C1)C(O)=O
1677,CC1=CC(N)=CC=C1C(F)(F)F
1678,NC1=CC=C2C(NC=C2C#N)=C1
1679,COC(=O)C1=C(F)C=C(F)C=C1N
1680,COC1=C(Cl)C=C(C2CC2)C(N)=C1
1681,COC(=O)COC1=CC=C(N)C=C1
1682,CCN1C=NC2=C1C=CC(N)=C2
1683,NC(=O)CC1=CC=C(N)C=C1
1684,C[C@@H](N)C1=CC=CC(N)=C1
1685,C[C@H](N)C1=CC=CC(N)=C1
1686,NC1=CC=CC2=C1OC(=O)N2
1687,NC1=C(C=CC=C1C#N)C#N
1688,CC1=C(C=C(C=C1N)C(O)=O)N(=O)=O
1689,NC1=CC=C(NCCO)C=C1
1690,CC(C)(C)C1=CC=C(C=C1N)N(=O)=O
1691,Cl.NC1=C(C=CC=C1)C1CC1
1692,CN1C=C(C=N1)C1=CC=C(N)C=C1
1693,NC1=C2CNC(=O)C2=CC=C1
1694,COC(=O)C1=CC(N)=C(C=C1)C(O)=O
1695,CNC1=CC(=CC=C1N)N(=O)=O
1696,CC1=CC(N)=CC=C1CC(O)=O
1697,CC1=C(C(O)=O)C(N)=C(F)C=C1
1698,NC1=CC=CC=C1C(=O)CCl
1699,NC1=CC=C2OCCNC(=O)C2=C1
1700,Cl.NC1=CC(=CC=C1)C(F)F
1701,CC1=C(OC2=CC=CC=C2)C(N)=CC=C1
1702,COC(=O)C1(CC1)C1=CC=C(N)C=C1
1703,NC1=CC=C(C2=C1C=CN=C2)N(=O)=O
1704,NC1=CC=C(C(O)=O)C2=C1C=NC=C2
1705,NC1=C2N=CC(O)=CC2=CC=C1
1706,NC1=CC2=C(C=C1)C(Cl)=CN=C2
1707,NC1=C2N=CC=CC2=CC=C1Cl
1708,NC1=C2N=CC=C(C(O)=O)C2=CC=C1
1709,COC1=C(Cl)C=C(C#N)C(N)=C1
1710,CC1=C(N)C2=C(CCCN2)C=C1
1711,COC1=C(N)C=C(CO)C=C1
1712,NC(=O)C1=CC=CC(=C1N)N(=O)=O
1713,CC1=C(N)C=C(C=C1N)C(O)=O
1714,NC1=CC=C(OC2=NC=CC=N2)C=C1
1715,CCC1=CC(F)=C(F)C=C1N
1716,COC1=CC(=CC(OC)=C1N)C(O)=O
1717,CNCCC1=CC=C(N)C=C1
1718,NC1=CC(Cl)=CC2=C1C=NN2
1719,NC1=C2C=CNC2=CC(F)=C1
1720,COC1=CC(N)=C2C=CNC2=C1
1721,COC1=CC=C2C=CC=C(N)C2=C1
1722,COC(=O)CC1=C(C)C=CC(N)=C1
1723,CNC1=C(N)C=C(Cl)C=C1
1724,CC1=C(CC(O)=O)C=CC=C1N
1725,CC1=CC=CC(CC(O)=O)=C1N
1726,CC1=C(N)C(C(O)=O)=C(C)C=C1
1727,CN1CCC(=CC1)C1=CC(N)=CC=C1
1728,CC1=C(O)C(N)=CC(Cl)=C1
1729,CCC(CC)C1=CC=C(N)C=C1
1730,NC1=C(C=CC=C1)C1CCCC1
1731,NC1=CC(F)=C2OC(=O)NC2=C1
1732,CC1=C(N)C(N)=CC(F)=C1
1733,COC1=C(N)C2=CN=CC=C2C=C1
1734,CC1=NC2=C(C=CC=C2N)N=C1
1735,COC(=O)C1=C(F)C(N)=CC(F)=C1
1736,CNC1=NC2=C(S1)C=C(N)C=C2
1737,CCOC1=C(N)C(N)=CC=C1
1738,CCOC1=C(N)C(=CC=C1)N(=O)=O
1739,NC1=CC2=C(C=C1)N=CC(=C2)C(O)=O
1740,NC1=CC2=C(C=C1)N=C(N)C=C2
1741,NC1=C2N=CC(=CC2=CC=C1)C(O)=O
1742,Cl.NC1=CC=C(C=C1)N1N=CC=N1
1743,CC1(C)OC2=C(NC1=O)C=C(N)C=C2
1744,NC1=CC2=C(NC(=O)CCC2)C=C1
1745,NC1=CC(F)=C(Cl)C=C1C#N
1746,NC1=C(F)C(=CC=C1)C#N
1747,NC1=C(F)C(Cl)=C(C=O)C=C1
1748,CN1CC2=CC(N)=CC=C2CC1=O
1749,NC1=CC(F)=C2NC(=O)CCC2=C1
1750,COC1=C(O)C=C(C(O)=O)C(N)=C1
1751,NC1=CC=C(C=C1)C1(CC1)C#N
1752,NC1=C2C(F)=CN=CC2=CC=C1
1753,CN1CCOC2=CC(N)=CC=C12
1754,CC1=C(N)C=C(C=C1)C(C)(C)C
1755,CC1=CC(F)=C(N)C=C1N(=O)=O
1756,NC1=C2NC=CC2=CC(Cl)=C1
1757,CON(C)C(=O)C1=C(N)C=CC(F)=C1
1758,NC1=NC(=CS1)C1=CC=C(N)C=C1
1759,NC1=C(C=CC=C1)C1=NCCO1
1760,NC1=CC(=CC=C1)C1=NCCO1
1761,CCOC(=O)CC1=CC=CC=C1N
1762,CNC(=O)C1=CC(N)=CC=C1F
1763,CC1=C(F)C(=CC(N)=C1F)N(=O)=O
1764,COC1=CC=CC2=C1C=CC=C2N
1765,CNC(=O)C1=CC=C(N)C(F)=C1
1766,NC1=CC=C(CC(O)=O)C=C1N
1767,CC1=CC(N)=C(F)C=C1F
1768,CC1=C(F)C(N)=CC(N)=C1F
1769,NC1=CC(OC2=CC=CN=C2)=CC=C1
1770,Cl.NC1=CC=CC(C=O)=C1
1771,COC1=CC(=C(N)C=C1C)N(=O)=O
1772,COC1=C(C=CC(N)=C1)C(F)(F)F
1773,COC(=O)C1=CC=C(F)C(F)=C1N
1774,COC1=CC(N)=C(C=C1C)N(=O)=O
1775,COC(=O)C1=C(N)C=C(C=C1)C#N
1776,NC1=CC=C(C=C1C#N)C(O)=O
1777,CC1=CC(N)=CC(=C1C)N(=O)=O
1778,NC1=C(C=C(C=C1)C#N)C#N
1779,NC1=C(C=CC(=C1)C(O)=O)C#N
1780,NC1=C(C#N)C(F)=C(F)C=C1
1781,NC1=CC(C#N)=C(C=C1)C(O)=O
1782,NC1=C(F)C=CC(C#N)=C1F
1783,COC(=O)C1=CC=C(N)C=C1C#N
1784,COC(=O)C1=CC=C(N)C(=C1)C(C)=O
1785,NC1=CC(O)=CC(Cl)=C1
1786,NC1=C(C(=CC=C1)C#N)N(=O)=O
1787,COC(=O)C1=C(F)C=C(C)C(N)=C1
1788,NC1=C(Cl)C=C(C=C1F)C#N
1789,CC1=CC(=CC(C#N)=C1N)C#N
1790,COC1=C(N)C=C(Cl)C(Cl)=C1
1791,NC1=C(C(O)=O)C(F)=CC=C1F
1792,NC1=C(N)C=C(C#N)C(=C1)C#N
1793,COCC1=C(F)C=C(N)C=C1
1794,NC1=CC=CC2=C1CCCCC2=O
1795,CC1=CC(F)=CC(N)=C1C#N
1796,NC1=C(N)C(Cl)=CC(F)=C1
1797,COC(=O)C1=C(OC)C(N)=C(N)C=C1
1798,COC1=C(N)C=C(Cl)C=C1Cl
1799,CC(C)(C)C1=CC=C(N)C=C1N(=O)=O
1800,COC1=CC(N)=C2NC=CC2=C1
1801,CCOC1=CC=C(C)C=C1N
1802,NC1=CC(Cl)=CC(Cl)=C1Cl
1803,COC(=O)C1=CC2=C(C=NN2)C(N)=C1
1804,NC1=CC2=C(C=CN2)C(Cl)=C1
1805,NC1=CC=C2NN=CC2=C1F
1806,CC1=CNC2=CC(N)=CC=C12
1807,NC1=C(Cl)C=C2C=CNC2=C1
1808,CN1CC(C)(C)C2=C1C=CC(N)=C2
1809,CC1(COC1)C1=CC=C(N)C=C1
1810,CC1(C)NC(=O)C2=C1C=CC(N)=C2
1811,COC1=NNC2=C1C=C(N)C=C2
1812,NC1=CC2=C(NC=C2)C=C1F
1813,CN1CC2=CC(N)=CC=C2N(C)C1=O
1814,NC1=CC=C2NC(=O)C3(CC3)C2=C1
1815,COC1=C(F)C=C(C(O)=O)C(N)=C1
1816,CC1=NC2=CC=C(N)C=C2N1
1817,CCOC(=O)C1=CC=C(O)C(N)=C1
1818,NC1=CC=C(CO)C(F)=C1
1819,Cl.CN(C)C1=CC(N)=CC=C1
1820,NC1=CC(Cl)=C(C=C1N(=O)=O)C#N
1821,NC1=CC=C2OC3=C(C=CC=C3)C2=C1
1822,COC1=C(C)C=C(Cl)C(N)=C1
1823,COC1=C(C=O)C=C(Cl)C(N)=C1
1824,NC1=CC=CC=C1N1C=NC=N1
1825,CC1=CC(N)=C(C=O)C=C1
1826,NC1=CC=C(OC2COC2)C(F)=C1
1827,NC1=CC(F)=C(O)C=C1Cl
1828,CNC1=C(N)C=CC(Cl)=C1
1829,NC1=CC2=C(C=C1)C(O)=NN2
1830,CC1=C(N)C=C(Cl)C(F)=C1
1831,CNC1=C(N)C=CC(C)=C1
1832,CC1=C(F)C=C(N)C(=C1)C#N
1833,NC1=C(C=CC2=C1C=CC=C2)C#N
1834,CC1=C(N)C(=CC=C1F)N(=O)=O
1835,CCC1=CC=C(N)C(=C1)C(O)=O
1836,NC1=CC2=C(C=C1Cl)N=CO2
1837,NC1=C(Cl)C=C(O)C=C1Cl
1838,CC1=CC=C(CO)C(N)=C1
1839,CCOC1=CC(=CC(N)=C1)C(=O)OC
1840,COC(=O)C1=CC=CC(N)=C1Cl
1841,COC1=C(N)C=C2C=CC=NC2=C1
1842,COC1=CC(OC)=C(F)C(N)=C1F
1843,NC1=CC(C#N)=C(C=C1)C(F)(F)F
1844,NC1=C(CO)C(=CC=C1)N(=O)=O
1845,NC1=C(C=C2OCCC2=C1)N(=O)=O
1846,COC(=O)CC1=CC(O)=C(N)C=C1
1847,COC(=O)C1=C(OC)C=CC=C1N
1848,CC1=CC(N)=CC=C1CO
1849,NC1=C(C=O)C(Cl)=CC=C1
1850,COC(=O)CC1=CC=C(N)C(Cl)=C1
1851,CC(=O)C1=C(F)C=CC=C1N
1852,NC1=CC2=C(CN(C2)C2CC2)C=C1
1853,[Na+].NC1=C(C=CC=C1)C(=O)C([O-])=O
1854,CC(C)CC1=C(N)C=CC=C1
1855,NC1=CC=C(CC(O)=O)C=C1Cl
1856,NC1=CC=CC2=C1C(=O)CC2
1857,CNC1=C(N)C(C)=CC=C1
1858,NC1=C2C=CC=CC2=CC2=C1C=CC=C2
1859,NC1=CC=C(C=C1)N1CCC(O)CC1
1860,CC1=C(CO)C=C(N)C=C1
1861,COC(=O)C1=CC(N)=C(O)C(C)=C1
1862,COC(=O)C1=C2NN=CC2=CC=C1N
1863,NC1=C(Cl)C(N)=C(C=C1)N(=O)=O
1864,COC1=CC=C(N)C2=C1C=CC=N2
1865,COC1=C(NC(C)=O)C=CC(N)=C1
1866,NC1=CC(N)=C(C=C1)S(O)(=O)=O
1867,CC1=CC2=CC=C(N)C=C2N=C1
1868,NC1=CC=C(F)C(Cl)=C1C(O)=O
1869,CC(=O)C1=CC(C(O)=O)=C(N)C=C1
1870,Cl.CC1=CC(Cl)=C(N)C=C1O
1871,O.N[C@@H](CC1=CC=C(N)C=C1)C(O)=O
1872,CCCCC1=CC(=C(N)C=C1)N(=O)=O
1873,NC1=CC=C2C=C(C=CC2=C1)N(=O)=O
1874,NC1=CC=C(C=O)C(N)=C1
1875,CN(C)C(=O)OC1=CC(N)=CC=C1
1876,NC1=CC=C2C=NC=NC2=C1
1877,CC1=C(C(N)=CC=C1Cl)N(=O)=O
1878,NC1=C(Cl)C2=CC=NC=C2C=C1
1879,Cl.CC1=CC=C(N)C(C)=C1
1880,NC1=CC(CC2=CC(N)=CC=C2)=CC=C1
1881,CC1=CC(N)=C(N)C=C1N(=O)=O
1882,NC1=CC=C2N=C3C=CC=CC3=CC2=C1
1883,Cl.COC1=C(O)C(N)=CC=C1
1884,Cl.NC1=CC=CC(N)=C1O
1885,NC1=CC2=C(C=C1)C(=O)CCCC2
1886,NC1=C2C=CC=CC2=C(F)C=C1
1887,CCC1=CC=C(N)C(F)=C1
1888,NC1=C(Cl)C=C(C=O)C=C1Cl
1889,COC(=O)C1=CC(OC)=CC(N)=C1
1890,NC1=CC=C(NCC2=CC=CC=C2)C=C1
1891,NC1=C(C=O)C=C(Cl)C(Cl)=C1
1892,NC1=CC(=CC(Cl)=C1)N(=O)=O
1893,CC1=C(F)C(N)=CC=C1F
1894,CC1=C(Cl)C=CC(Cl)=C1N
1895,CC1=NC2=C(S1)C=C(C)C(N)=C2
1896,NC1=CC(F)=CC(F)=C1C=O
1897,NC1=C(O)C(Cl)=C(Cl)C=C1
1898,NC1=C(C=CC=C1)C1=NC=NN1
1899,CCOC(=O)C1=C(N)C=CC=C1Cl
1900,NC1=CC2=C(C=C1)C(=CN=C2)C(O)=O
1901,CC1=CC2=C(N)C=CC=C2C=C1
1902,COC1=C(N)C2=C(CCC2=O)C=C1
1903,NC1=CC=C(Cl)C(F)=C1C(O)=O
1904,CC1=C(Cl)C=C(N)C=C1N
1905,CCOC(=O)C1=CC=C(N)C(OC)=C1
1906,CC(=O)C1=C(F)C=C(F)C=C1N
1907,CC1=CC=C(N)C2=CC=CC=C12
1908,NC1=C(Br)C(=CC=C1)C#N
1909,COCC1=C(N)C=CC(N)=C1
1910,NC1=C(C=C(Cl)C(Cl)=C1)C#N
1911,CCCN(CCC)C1=CC=C(N)C=C1
1912,CC1=CC(N)=CC(=C1C)C(F)(F)F
1913,CNC(=O)C1=C(N)C=C(OC)C=C1
1914,NC1=C(F)C=CC=C1CO
1915,CNC(=O)CC1=CC(N)=CC=C1
1916,Cl.NC1=CC=C2C=CSC2=C1
1917,NC1=C(Cl)C=C2C=NNC2=C1
1918,CC1=C(F)C(N)=CC=C1C#N
1919,COC1=C(N)C(=CC=C1)C(N)=O
1920,NC1=CC=CC2=C1C=NC=C2F
1921,Cl.NC1=CC2=C(CCNC2)C=C1
1922,NC1=C(C=C(CO)C=C1)C(F)(F)F
1923,CS(=O)(=O)C1=C(N)C(N)=CC=C1
1924,NC1=C2N=CC=CC2=CC=C1C=O
1925,NC1=CC=C(NC(=O)C=C)C=C1
1926,CC1=C2C(N)=CC=CC2=CC=C1
1927,COC(=O)C1=C(C)C=C(F)C(N)=C1
1928,NC1=CC=CC=C1C#CC1=CC=CC=C1
1929,NC1=C(C=O)C=C2C=CC=CC2=C1
1930,CC1=CC(F)=C(C=C1N)C#N
1931,NC1=CC2=C(C=C1)N=NS2
1932,CC(C)C1=CC=C(N)C=C1O
1933,NC1=CC=CC(=C1)C1CCNCC1
1934,COC1=CC(N)=CC(=C1)C(N)=O
1935,CC1=C2OCCOC2=CC=C1N
1936,COC1=C(Cl)C(N)=C(N)C=C1
1937,NC1=CC=C(C#N)C2=C1C=CC=N2
1938,NC1=CC=CC(=C1)C1CC1
1939,CC(C)(C)C1=CC=C(N)C=C1O
1940,CC1=NOC(=N1)C1=CC(N)=C(C)C=C1
1941,NC1=CC(F)=C(C(O)=O)C(F)=C1
1942,CCC1=C(N)C=CC(Cl)=C1
1943,CC1=CC(C)=C(C)C(N)=C1
1944,NC1=C(Cl)C(Cl)=CC=C1Cl
1945,CCC1=C(C=C(N)C=C1)N(=O)=O
1946,Cl.CN1N=C(N)C2=C1C=CC(N)=C2
1947,CCOC(=O)CC1=CC(N)=CC=C1
1948,CCC1=CC2=C(O1)C=C(N)C=C2
1949,NC1=CC=CC=C1CC1=C(N)C=CC=C1
1950,COC(=O)C1CC2=CC=CC(N)=C2C1
1951,COC1=C(C=O)C(N)=CC=C1
1952,NC1=CC2=C(NC(=O)C=N2)C=C1
1953,CC1=C(N)C(C=O)=CC(Cl)=C1
1954,NC1=CC(Cl)=CC=C1C1=CC=NN1
1955,[Na+].NC1=C2C([O-])=NNC(=O)C2=CC=C1
1956,NC1=CC2=C(C=C1)C(=O)CCO2
1957,CN(C)C1=CC(N)=C(N)C=C1
1958,COC1=C(F)C=C(Cl)C(N)=C1
1959,CNC(=O)C1=C(N)C(C)=CC(=C1)C#N
1960,Cl.NC1=NNC2=C1C=C(N)C=C2
1961,COC1=C(N)C=C(Cl)C(F)=C1
1962,CC1=C(CO)C(N)=CC=C1
1963,NC1=CC=CC2=C1OCC2
1964,CCOC(=O)C1=CC(F)=CC=C1N
1965,NC(=O)C1=CC=C(N)C(O)=C1
1966,CC1=CC2=CC=CC(N)=C2C=C1
1967,Cl.NC1=CC=CC2=C1C(=O)CCC2
1968,CC1=CC(C#N)=C(C)C(N)=C1
1969,NC1=C(Cl)C=C(F)C(Cl)=C1
1970,CCC1=C(N)C=C(Cl)C=C1
1971,CCC1=CC=C(OC)C(N)=C1
1972,Cl.NC1=CC2=C(NN=C2)C=C1
1973,NC1=CC=C2N=CN=C(Cl)C2=C1
1974,NC1=C(Cl)C(Cl)=C(C=C1)C#N
1975,CC1=C(C=C(N)C(Cl)=C1)C#N
1976,NC1=CC=C(C=C1)N1C(=O)C=CC1=O
1977,CN1CCN(C1=O)C1=CC=C(N)C=C1
1978,COC1=CC=C(N)C=C1C(N)=O
1979,NC1=C(N)C(C#N)=C(Cl)C=C1
1980,NC1=CC=C(C=C1)C1=NOC(CO)=C1
1981,Cl.NC1=CC=CC=C1C(F)F
1982,CC(C)OC(=O)C1=CC(N)=CC=C1
1983,NC1=CC(F)=C(C=C1Cl)C#N
1984,COC(=O)C1=C(N)C=C(F)C(C)=C1
1985,CC1=C(N)C(C=O)=CC=C1
1986,COCCOC1=CC(N)=CC=C1
1987,COC(=O)C1=NC2=C(O1)C=CC(N)=C2
1988,NC1=CC(F)=C(F)C(Cl)=C1
1989,NC1=CC=CC2=C1C(=O)OC2
1990,NC1=CC2=C(ONC2=O)C=C1
1991,COC(=O)C1=C(F)C=C(OC)C(N)=C1
1992,NC1=C(C=CC=C1)C1=NNC(CO)=C1
1993,NC1=CC=C(OCCCC(O)=O)C=C1
1994,Cl.NC1=C2C=CC=CC2=C(F)C=C1
1995,NC1=CC=CC(=C1C=O)N(=O)=O
1996,COC(=O)C1=CC(N)=CC=C1C#N
1997,COC(OC)C1=CC=CC(N)=C1
1998,CC(=O)C1=CC(C)=CC=C1N
1999,CC1=C(F)C=CC(C(O)=O)=C1N
2000,NC1=C2N=CC=CC2=CC(Cl)=C1
2001,Cl.NC1=CC2=C(O)C=CC=C2C=C1
2002,NC1=CC=CC=C1C1=CC=CC=C1F
2003,C[Si](C)(C)C#CC1=CC(N)=CC=C1
2004,NC1=CC(O)=C(C=C1)C#N
2005,COC1=C(N)C=C(F)C(=C1)N(=O)=O
2006,COC(=O)C1=C(N)C=CC(=C1)C(O)=O
2007,Cl.COC1=C(C)C=C(N)C(N)=C1
2008,O.NC1=CC(=CC=C1O)C(O)=O
2009,COC(=O)CCC1=CC=C(N)C=C1
2010,CC1=CC(N)=CC(Cl)=C1Cl
2011,CC1=CC(N)=C(C)C=C1C(O)=O
2012,NC1=C(Cl)C2=C(C=C1)N=CS2
2013,COC1=C(N)C=C(C(C)=O)C(O)=C1
2014,COC(=O)C1=C(Cl)C=C(C)C(N)=C1
2015,COC(=O)C1=C(N)C(OC)=C(C)C=C1
2016,Cl.NC1=CC2=CC(O)=CC=C2C=C1
2017,NC1=CC2=C(CCNC2)C=C1
2018,NC1=CC=CC=C1S([O-])(=O)=O
2019,NC1=NNC2=C1C=C(N)C=C2
2020,NC1=CC=CC2=C1C(=O)CCC2
2021,NC1=CC=CC=C1C=O
2022,NC1=CC=CC=C1C(F)F
2023,NC1=CC2=C(O)C=CC=C2C=C1
2024,COC1=C(C)C=C(N)C(N)=C1
2025,CC1=C2OCC(=O)NC2=CC(N)=C1
2026,NC1=CC2=CC(O)=CC=C2C=C1
2027,NC1=CC=C(O)C=C1
2028,NC1=CC=C(CCN2CCCC2)C=C1
2029,CC1(C)C(=O)NC2=CC=C(N)C=C12
2030,CC1=CC=C(O1)C1=CC=C(N)C=C1
2031,NC1=CC=CC2=C1NCCC2
2032,COC1=CC=C(N)C=C1N
2033,NC1=C(CN2CCCC2=O)C=CC=C1
2034,NC1=CC=C(Cl)C(=C1)N(=O)=O
2035,NC1=CC=C(C=C1)N1N=CC=N1
2036,CC(C)OC1=C(Cl)C=C(N)C=C1
2037,CS(=O)(=O)C1=CC=CC(N)=C1
2038,CN(C)C1=CC(N)=CC=C1
2039,CC1=C(N)C=CC(OC(F)(F)F)=C1
2040,NCC1=CC=C(N)C(=C1)C(F)(F)F
2041,CC1=CC(N)=CC=C1
2042,COC(=O)C1=C(Cl)C=CC=C1N
2043,CC1=CC(Cl)=C(N)C=C1O
2044,N[C@@H](CC1=CC=C(N)C=C1)C(O)=O
2045,CC1=C(O)C(N)=CC(F)=C1
2046,NC1=CC=C2C=CSC2=C1
2047,NC1=C(C=CC=C1)N1CCCC1=O
2048,CC1=CC(=O)OC2=C1C=CC(O)=C2N
2049,NC1=CC(N)=C(Cl)C=C1Cl
2050,CC(C)C(=O)NC1=CC(N)=CC=C1
2051,CC1=CC(N)=C2NC(=O)CCC2=C1
2052,NC1=CC2=CC=C(N)C=C2C=C1
2053,NC1=C2C=CN(CC(O)=O)C2=CC=C1
2054,CC1CCC(=O)N1C1=CC=C(N)C=C1
2055,Cl.CC1=C(O)C(N)=CC=C1
2056,Cl.CC1=CC2=C(O1)C(N)=CC=C2
2057,CCC(O)(CC)C1=C(N)C=CC=C1
2058,NC1=CC(NC(=O)NC2CC2)=CC=C1
2059,CC1=NNC(=C1)C1=C(N)C=CC=C1
2060,CCNC1=C(N)C=CC=C1
2061,NC1=CC=C2CCNC2=C1
2062,NC1=CC=C(CCC2=CC=NC=C2)C=C1
2063,CC1CCC(=O)N1C1=CC(N)=CC=C1
2064,Cl.CC1=CC2=C(O1)C=CC(N)=C2
2065,CCOC1=C(C=C(N)C=C1)C#N
2066,CCC1=C(C)C2=C(O1)C=CC(N)=C2
2067,NC1=CC=CC(Cl)=C1CCO
2068,CN1N=NC2=C1C=CC(N)=C2
2069,Cl.COC1=CC=C(N)C(C)=C1C
2070,NC1=C2NC(=O)CCC2=CC(F)=C1
2071,NC1=CC=C(C=C1)C1=NNC(=O)C1
2072,CCCC(=O)NC1=CC=C(N)C=C1
2073,Cl.NC1=CC=CC2=C1N=NN2
2074,NC1=C(Cl)C=CC=C1S
2075,NC(=O)COC1=CC=C(N)C=C1
2076,Cl.NC1=CC=C(OCCO)C=C1
2077,Cl.CCN1C=NC2=C1C=CC(N)=C2
2078,CC1=C(F)C=C(N)C(=C1)N(=O)=O
2079,NC1=CC=CC=C1N1CCOC1=O
2080,NC1=CC(NC(=O)C2CC2)=CC=C1
2081,NC1=CC(=CC(N)=C1)N(=O)=O
2082,COC(=O)CC1=C(N)C=C(N)C=C1
2083,CC(C)(C)N1C=NC2=C1C=CC(N)=C2
2084,NC1=CC=C(C=C1)C1=CC=C(CO)O1
2085,Cl.NC1=CC=C(C=C1)N1C=CC=N1
2086,NC1=CC=C(N2C=NC=N2)C(Cl)=C1
2087,COC1=C(N)C(N)=C(OC)C=C1
2088,CCCCC(=O)NC1=CC=C(N)C=C1
2089,CC(=O)NC1=C(C)C=C(C)C(N)=C1C
2090,NC1=C(C=CC(Cl)=C1)N1C=CN=C1
2091,NC1=CC=CC(=C1)N1C(=O)CNC1=O
2092,NC1=CC(Cl)=C(OC(F)F)C=C1
2093,Cl.CCSC1=CC=C(N)C=C1
2094,CCCC(=O)NC1=CC(N)=CC=C1
2095,CC1=CC(N)=C(C#N)C(C)=C1
2096,CN1C=NN=C1C1=C(C)C(N)=CC=C1
2097,NC1=CC=CC=C1OCC1=CC=CO1
2098,CCOC1=CC(N)=C(NC(C)=O)C=C1
2099,NC1=CC=C(C=C1)C(=O)NCCO
2100,CN1N=NC2=CC=C(N)C=C2C1=O
2101,NC1=CC(=CC=C1)N1CCOC1=O
2102,NC1=C(CCC2=CC=CC=N2)C=CC=C1
2103,CC1=CC(N)=C(C=C1)N1CCCC1=O
2104,NC1=CC=C(N2C=CN=C2)C(Cl)=C1
2105,NC1=CC=C2NC3=C(CCCC3)C2=C1
2106,COC1=CC(N)=CC(=C1)N(=O)=O
2107,CN1C(=O)OC2=CC=C(N)C=C12
2108,CC1=CC(N)=C(C=C1)N1CCOCC1
2109,CCCCCCOC1=CC(N)=CC=C1
2110,NC1=CC=C(NC(=O)C2CC2)C=C1
2111,CC(=O)NC1=CC=C(C)C=C1N
2112,CC1=NN(C=C1)C1=CC=C(N)C=C1
2113,Cl.NC1=CC=C(C=C1)C1=CC=CO1
2114,CCN1C=NC2=CC(N)=CC=C2C1=O
2115,NC1=C(O)C=C(C=C1)S(N)(=O)=O
2116,CCOC1=C2N=CC=CC2=C(N)C=C1
2117,COC1=C(OCC(N)=O)C=CC(N)=C1
2118,NC1=CC2=C(SC3=NCCN23)C=C1
2119,NC1=CC(=CC=C1)C1=CC=C(CO)O1
2120,CN(C)C(=O)C1=C(O)C=CC(N)=C1
2121,CC1=CC2=C(OCO2)C=C1N
2122,NC1=CC=C(CC(=O)NC2CC2)C=C1
2123,NC1=CC=CC(CCC2=CC=NC=C2)=C1
2124,Cl.COC1=C(Cl)C=CC=C1N
2125,NC1=CC(C(O)=O)=C(O)C(=C1)N(=O)=O
2126,CC1=CC=C(CCC(O)=O)C=C1N
2127,NC1=CC(CS(N)(=O)=O)=CC=C1
2128,CCOC(=O)NC1=CC=C(N)C=C1
